pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
201975,Jodie,Meeks,76,452,-0.0266158975417895,0.17414205555793,2.96193520514539,0.372,-0.0092113104196101,-0.0107841905845696,8.35553378477369,12.8781947570441,-6.2010064309173,0.290297347046678,11.2832241356084,8.16367127563832,0.312,0.17920483845809,0.0137125535271558,7.77189758745319,23.225102660998,0.113,-0.512964760251441,0.3320317186677,4.57116926926601,0.129,-0.521140467174928,0.338515900715371,4.93833525561874,NA,NA,NA,NA,0.312,0.17920483845809,0.0137125535271558,7.77189758745319,NA,NA,NA,NA,0.355,0.0840667296835552,-0.0133988355221405,8.16652627776616,NA,NA,NA,NA,0.135,-0.519868810907536,0.339071690071219,5.07090181884079,NA,NA,NA,NA,5.71247405223423,5.39679592668962,1.05849361914603
201596,Mario,Chalmers,74,451,0.118139843638023,0.041938300401533,3.05641586534987,0.472,-0.00679608615287464,-0.0334728141284091,7.76219161885878,13.2859160832677,-7.1611609889014,0.410949250249384,11.1832222626749,5.92020037047546,0.39,0.332122085034729,-0.0970207931264704,7.09776701655544,17.4907769432275,0.186,-0.210726662953598,0.426351576808269,4.93822530935958,0.134,-0.360648046634102,0.518088852840857,4.08456781091048,NA,NA,NA,NA,0.351,0.360026376889508,-0.101452937221486,6.84644551512177,NA,NA,NA,NA,0.367,0.355785130320264,-0.107804475163019,6.95750291532142,NA,NA,NA,NA,0.143,-0.355837155391048,0.522007227403553,4.22089760687463,NA,NA,NA,NA,5.38454827974634,4.70803794218565,1.14369262649711
202335,Patrick,Patterson,80,440,-0.993414813804302,0.503449381107865,3.3809750801134,0.372,0.0153915537749759,-0.0536591372668412,7.94702737913294,14.6781058123549,-7.344130056387,-0.00152196962871498,12.708679775538,7.42083663467862,0.299,0.183856597379644,0.00171637491546039,7.22919365891875,20.8483892746649,0.109,-1.30368355270611,0.609348409975154,4.78537108024015,0.083,-1.33127458134372,0.626593247371324,4.26032854238176,NA,NA,NA,NA,0.321,0.212695155692218,-0.0259755024784422,7.39835704714689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,-1.32973044481705,0.627262770337767,4.15021745855616,NA,NA,NA,NA,5.32619133648768,4.70923494698405,1.13100989788134
201627,Anthony,Morrow,77,439,0.300147135917987,0.292682989913156,3.64687669400509,0.35,-0.00233234575403063,-0.0327793395213634,7.86175339694497,16.1207345603356,-7.21260091538228,-1.52206424126183,14.3366589987241,10.6437754599122,0.292,0.217415861815553,0.118504222375791,7.16589973515766,16.403991828378,0.19,-0.0130371568784817,0.51173539392427,5.7829321666471,0.136,-0.20531756462657,0.663888186184799,4.94666152343678,NA,NA,NA,NA,0.279,0.222277599656571,0.16389803870767,7.02676437178426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132,-0.203952507825439,0.664435029559139,4.88992430063398,NA,NA,NA,NA,4.63662588515989,4.23823137472447,1.09400017960589
2755,Kevin,Martin,79,434,0.514524971078108,-0.868327058576764,3.20801270690052,0.32,-0.191682998609973,0.0528853998247476,7.82534768536428,15.4065787928287,-2.17953772559315,-2.23547615822245,15.0869125982877,14.9569430608638,0.281,-0.131758438089209,0.121999130375065,7.24026414323163,16.5954223782698,0.151,0.0104042211788939,-0.0398383176548097,5.2180779973017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,-0.102069404519252,0.147200847415522,6.65535513931995,NA,NA,NA,NA,4.88785630124277,4.7610024567637,1.02664435602188
201977,Marcus,Thornton,NA,430,-0.65058779573348,0.57652475384862,3.41763406493033,0.404,-0.0622127729356733,-0.00419398898486585,8.3870273492648,13.2493045765062,-7.87225988474365,0.157865620505168,10.6558281946523,5.81376875307348,0.336,0.314295207028213,-0.0189217957035158,7.8696410120822,21.8507030819381,0.131,-0.603326552678523,0.451810068981839,5.50066122484614,0.072,-0.904766058388843,0.559162226457885,4.34115612833656,NA,NA,NA,NA,0.294,0.379897056724682,2.82658798450214e-4,7.59871381050644,NA,NA,NA,NA,0.336,0.314295207028213,-0.0189217957035158,7.8696410120822,NA,NA,NA,NA,0.015,-0.729248071141852,0.579003539448558,3.55341131504347,NA,NA,NA,NA,5.47951303784185,5.03768687396497,1.08770417354843
203501,Tim,Hardaway Jr.,77,430,-0.537702386983699,0.396454238012881,3.27891701121047,0.378,-0.0319535524341102,-0.0292516098525429,8.51602321548098,13.8651534625728,-7.57105970160015,-0.038754929171797,11.6155083225386,8.45850822441995,0.31,0.320625632619797,-0.0247979674050953,7.84613523869878,22.2789207380636,0.115,-0.528431347296194,0.519512942303146,5.06505003758185,0.0610000000000001,-0.71945902630174,0.585484011506403,3.97174943756223,NA,NA,NA,NA,0.276,0.366774176508755,-0.00633385667328862,7.54492048882273,NA,NA,NA,NA,0.321,0.286634367776871,-0.0254511870999681,7.93963708588667,NA,NA,NA,NA,0.07,-0.712835345938697,0.588973668115287,4.12551942297389,0.271,0.365900751106754,-3.26207822243602e-4,7.49568477772704,5.64498260157215,5.27866353799556,1.06939617593352
201564,O.J.,Mayo,77,426,-0.730266060705833,0.361260384710143,2.84903668058105,0.388,-0.0212330959311762,-0.0356075285840866,8.04444604862016,15.0989978570914,-7.47368229970368,0.822402723772888,13.093794825469,7.24430694305144,0.24,0.274469383217219,-0.0629708816759694,6.58517392177302,20.6994469840751,0.111,-0.75417218344828,0.488353017925093,4.80746759395376,0.0640000000000001,-0.988455312867625,0.56919303075367,3.88589468925969,NA,NA,NA,NA,0.286,0.376399524037418,-0.132415738757853,6.96422901324272,NA,NA,NA,NA,0.289,0.37599993428455,-0.132724821960691,6.9918621352159,NA,NA,NA,NA,0.0760000000000001,-0.974231228693767,0.57794097597022,4.10603065009586,NA,NA,NA,NA,5.76969935653121,5.2585654305379,1.09720025979424
202703,Nikola,Mirotic,82,426,-0.646481106401725,0.150617708029973,3.35204048814829,0.379,-0.00983193721391756,-0.0130383323716618,8.63254836163109,14.6076005693313,-6.7542734440717,0.547260997441751,12.9407221605486,9.46380747337815,0.304,0.23653026840835,-0.0613199747283916,7.8058020567207,21.4677942444936,0.11,-0.873782736230178,0.0373732249926463,5.153963688053,0.0650000000000001,-1.00491627571061,0.111961831038574,4.25787097409714,NA,NA,NA,NA,0.306,0.236645965513952,-0.0599358134433386,7.82473392435203,NA,NA,NA,NA,0.249,0.126280154272781,-0.0814503050736253,7.24029343683504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69816791787904,5.32126572030578,1.0708294261899
202339,Eric,Bledsoe,73,421,0.0871673068536652,0.253960649699151,3.2019027525657,0.473,-0.0527410788379267,0.00607827826455345,7.61968120917843,16.8699145527724,-8.30265389655552,0.235819497270073,14.683471812094,9.58416432260022,0.377,0.35857976511195,0.00665526191713273,6.49979102023403,13.4881854682183,0.207,-0.21632453677255,0.492269183805307,4.6925334410577,0.144,-0.391470694301854,0.559747892626108,3.93464147709762,NA,NA,NA,NA,0.364,0.36244943195625,0.018904466895592,6.3747711153211,NA,NA,NA,NA,0.419,0.274445342774828,-0.00946456502858993,6.92072597174739,NA,NA,NA,NA,0.158,-0.380662408352987,0.566794422479865,4.07725927663189,NA,NA,NA,NA,5.02186851827454,4.4269387298862,1.13438853001781
203477,Isaiah,Canaan,NA,420,0.157495373377249,0.289698043428811,2.64603222297832,0.465,-0.0235344923036653,-0.0538866967975744,8.15299329347063,15.5958742546233,-8.9571804346897,-0.124115787816646,12.7665503444607,7.91417670679805,0.391,0.414639398085726,-0.0776806665708413,7.42528636553957,22.0533721866127,0.196,-0.287963889883976,0.460150304626674,4.88582472201132,0.142,-0.496177083799018,0.572756168885523,3.82209258535968,NA,NA,NA,NA,0.348,0.476039788716341,-0.0653252865308593,7.0570900200111,NA,NA,NA,NA,0.375,0.45176582111665,-0.0816584727894019,7.29730936348868,NA,NA,NA,NA,0.141,-0.496165715797753,0.572825199825749,3.80647837323803,0.304,0.342416439495874,0.0609094018529274,6.61548846195235,6.23288355335222,5.52063787237514,1.12901510612408
1891,Jason,Terry,74,417,0.128001350454167,0.268066721319115,3.42006620815884,0.469,-0.00617958918897199,0.00347856070890819,8.43913300534167,13.6877408449255,-9.37694756548334,-0.824174642818614,9.93719477267873,8.46800980407991,0.391,0.529247777312709,0.0748315082524378,7.73970537284671,13.9589844760168,0.149,-0.296639553775792,0.375537941000861,5.00855629442747,0.122,-0.334426668653902,0.367813825804537,4.63901748906126,NA,NA,NA,NA,0.341,0.646131889874593,0.131657002856352,7.30595750084404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154,-0.281245531376318,0.375826433203926,5.07817819594639,NA,NA,NA,NA,5.57139810311914,5.02782685997457,1.10811256200404
201150,Spencer,Hawes,85,416,-0.153797955558445,0.1049800270107,3.90298330904123,0.363,-0.0175064218367955,-0.0176553440083983,7.95478494490078,15.0758192489414,-7.38954173690953,0.193910619252384,13.1391551333015,8.58168033158257,0.283,0.296134701082418,0.00294147139286265,7.1196281947509,15.6327401770415,0.097,-0.564862437951894,0.358593390968822,5.00573969907477,0.103,-0.566623059160281,0.358247108333712,5.09939831013994,NA,NA,NA,NA,0.278,0.297118252611433,0.00767374351834126,7.07670128100869,NA,NA,NA,NA,0.341,0.125442586338102,-0.0199572351101655,7.6790355115661,NA,NA,NA,NA,0.099,-0.565842273543129,0.358643238932517,5.03699836931201,NA,NA,NA,NA,4.54386720600808,4.05594764669656,1.12029730208892
202391,Jeremy,Lin,75,415,-0.292351524806634,-0.0499628383039843,3.00813656810417,0.39,-0.0559106093221795,-0.0158614937497417,8.0682905023458,14.1715563844385,-6.6193450977654,0.421505034220597,12.5235623662014,8.28877108897163,0.317,0.215722934721717,-0.0544512877836349,7.32252047393646,19.7659177020028,0.12,-0.494762477487522,0.114105179963855,4.78549270435844,0.0730000000000001,-0.63479124592691,0.107792830139747,3.92617931899958,NA,NA,NA,NA,0.302,0.221495535929203,-0.0616085389935248,7.19689913391365,NA,NA,NA,NA,0.285,0.214510012742909,-0.0649026675194408,7.04423353668682,NA,NA,NA,NA,0.102,-0.574469925731963,0.117106046791792,4.43333198609906,NA,NA,NA,NA,5.34800653487485,5.06578967649039,1.05571033864556
203079,Dion,Waiters,75,414,0.0606412774388322,0.448493907880829,3.23017396836951,0.489,-0.0272562695366686,-0.00243227513325721,8.83120923519963,15.490568150626,-8.21424740121562,0.432697561184997,13.1261804833453,8.04271197081973,0.396,0.398189789107098,-0.0108635282526198,7.89762858407626,17.3535736815733,0.133,-0.523418009741456,0.629293799748913,4.65902921846542,0.116,-0.53572513746838,0.646095636989453,4.36596853920092,NA,NA,NA,NA,0.354,0.429567482903848,0.0187903349767948,7.54590271580101,NA,NA,NA,NA,0.428,0.323566927521732,-0.0166272893811344,8.16309467947313,NA,NA,NA,NA,0.1,-0.524468369785905,0.651327462879733,4.1014969229330704,NA,NA,NA,NA,6.2517482278845,5.61984487878151,1.11244142191341
